ts_code,trade_date,close,pe,pe_ttm,total_mv,circ_mv,pb,turnover_rate
301067.SZ,20250808,35.66,430.3467,279.7612,346743.576,227613.8574,4.1555,14.7825
000917.SZ,20250808,7.59,112.1485,150.9455,1075925.2605,1075851.6565,1.0471,1.8879
600604.SH,20250808,5.67,347.8976,195.6048,1062163.8239,798026.8739,1.6644,1.4631
688267.SH,20250808,29.91,36.2147,29.9569,527014.2,277586.2126,1.882,4.9505
301150.SZ,20250808,27.2,,,634395.0302,320856.4958,1.8063,7.0816
600685.SH,20250808,29.79,111.6155,77.0717,4210835.5001,2447055.4042,2.4737,2.7237
600099.SH,20250808,11.91,141.6178,131.0269,260971.92,260971.92,4.9773,1.8119
920819.BJ,20250808,4.17,,,511158.6,503561.9025,1.0102,0.6633
688466.SH,20250808,23.24,42.8382,41.0692,286128.6141,286128.6141,2.5399,2.8241
603815.SH,20250808,8.04,38.207,38.1005,497615.0849,497615.0849,2.1515,1.9195
300443.SZ,20250808,23.01,42.623,36.9259,736629.71,558623.0775,1.2164,4.8997
603938.SH,20250808,14.9,89.3885,70.9846,570110.5005,570110.5005,2.3295,0.843
688208.SH,20250808,35.78,37.4134,33.506,2397915.876,2397915.876,7.1602,1.2098
688312.SH,20250808,27.57,41.6818,44.3512,401421.4497,401421.4497,2.935,1.217
300577.SZ,20250808,20.92,13.1666,12.6903,501646.2594,293323.2069,2.3933,1.0547
000912.SZ,20250808,4.53,93.1456,89.1385,710304.0,710304.0,1.1073,0.6475
600094.SH,20250808,3.13,,,740198.6901,677999.3004,0.7454,0.5814
002778.SZ,20250808,18.32,,,228548.0456,226126.1233,7.4607,2.1148
300894.SZ,20250808,14.16,517.7328,,577335.676,416407.3822,4.5689,2.3302
000011.SZ,20250808,8.69,,,517905.8309,457507.2469,1.5385,0.8758
600941.SH,20250808,109.99,17.18,16.6934,237725291.414,9929543.7691,1.7049,2.549
002918.SZ,20250808,9.09,30.2015,67.3389,377403.4677,199496.3066,1.2031,1.4751
002592.SZ,20250808,7.3,29.5552,21.2616,206831.7446,191782.9501,2.2217,2.3196
002396.SZ,20250808,28.5,41.4595,38.5472,1677536.8413,1662348.7923,2.549,2.2153
300304.SZ,20250808,11.08,24.2591,24.6798,972983.2395,947986.3895,3.1934,6.8599
300935.SZ,20250808,27.46,,,218116.6473,165511.4566,2.6555,2.7856
831832.BJ,20250808,22.34,69.8264,109.7295,240982.3619,192465.5674,3.5017,6.0652
301107.SZ,20250808,31.78,61.502,45.8095,325484.7854,189334.5937,3.6052,3.0385
300877.SZ,20250808,26.93,104.4514,82.5877,323160.0,323157.1724,2.0566,3.9906
600822.SH,20250808,12.03,118.0622,114.4857,596655.4155,476565.9333,4.9231,2.5399
000637.SZ,20250808,4.28,,,222506.6524,157510.1011,3.6314,3.6211
688513.SH,20250808,59.5,44.0897,46.9303,1050366.9232,1050366.9232,3.9074,1.8546
688556.SH,20250808,12.48,,,955315.1949,955315.1949,2.8204,9.486
603277.SH,20250808,17.07,19.3636,18.1823,1047584.7136,1040836.4647,3.7983,0.7614
001965.SZ,20250808,11.49,14.7242,14.6269,7836567.6657,7836567.6657,1.2189,0.1713
600120.SH,20250808,6.08,22.1774,19.6914,2076551.9471,2076551.9471,1.341,1.0582
688175.SH,20250808,22.15,,,286437.155,162397.155,1.6271,2.7385
603098.SH,20250808,10.53,77.259,65.9073,568304.0768,567356.3768,2.0549,0.7434
600603.SH,20250808,8.56,20.0727,20.0216,1021489.7533,1021489.7533,1.4221,1.36
000925.SZ,20250808,8.08,224.3434,4726.5541,546506.8453,543981.4009,1.643,2.5365
688326.SH,20250808,94.61,,,1134932.4774,851870.1524,2.9207,0.8968
605222.SH,20250808,15.92,48.512,54.5817,657338.4302,657338.4302,1.4573,0.6649
688536.SH,20250808,140.25,,,1902476.9305,1859735.2521,3.361,2.8909
000505.SZ,20250808,6.73,187.2284,301.3079,489237.5189,418952.84,1.5566,1.5016
688203.SH,20250808,13.88,79.234,97.5793,281317.1584,163406.3349,1.9037,10.3306
300722.SZ,20250808,39.52,138.1289,145.5543,1093741.609,1093741.609,18.4788,4.9332
688981.SH,20250808,86.66,187.1201,152.2399,69209473.0295,17231120.2119,1.4881,2.9408
600259.SH,20250808,61.46,,392.2016,2067735.1029,2067735.1029,6.0656,4.5575
300647.SZ,20250808,6.91,,,316008.8276,315539.7208,5.4282,7.0671
300276.SZ,20250808,10.68,512.1797,611.5318,1496313.9133,1090182.2767,7.6691,4.5211
300122.SZ,20250808,23.14,27.4426,216.7201,5539229.4746,3272704.6579,1.8146,1.9598
301387.SZ,20250808,41.5,216.5516,165.1536,443070.3842,177177.5934,2.7149,5.7982
002419.SZ,20250808,5.84,88.9768,86.91,682607.086,682528.0492,1.6334,1.3537
300031.SZ,20250808,27.11,54.0761,63.5574,1135222.2901,954006.0292,2.9347,19.429
600893.SH,20250808,41.38,128.2151,154.713,11030228.9568,11028286.2486,2.7822,0.4468
688029.SH,20250808,84.5,28.6919,27.8134,1587310.7159,1587310.7159,4.1689,2.2713
301116.SZ,20250808,11.72,52.5314,,526204.083,526201.446,3.147,1.7968
300885.SZ,20250808,29.34,102.221,98.7438,728077.3812,490030.1519,8.5241,18.2435
688199.SH,20250808,23.81,,,383882.0846,383882.0846,1.5064,2.6344
603087.SH,20250808,61.48,60.1198,40.1913,3695349.4029,3451478.5989,3.3701,2.974
600579.SH,20250808,8.86,,,438315.1501,438315.1501,2.6326,3.7888
603559.SH,20250808,8.64,,,346703.3099,346703.3099,3.4398,0.2073
002658.SZ,20250808,8.04,30.3298,27.6288,511151.7829,288360.8302,2.0971,3.1451
603867.SH,20250808,27.32,23.2096,23.6845,526658.5379,526658.5379,2.258,2.2677
688658.SH,20250808,31.04,112.9028,2717.2612,1396800.0,1396800.0,3.9588,1.4715
601279.SH,20250808,4.09,132.8528,,648586.4679,648586.4679,1.5361,0.9352
600908.SH,20250808,6.14,5.9834,5.934,1347534.5607,1227577.9763,0.6365,0.4734
001335.SZ,20250808,38.65,32.6489,31.136,362303.3994,88754.3952,3.9433,6.8774
301252.SZ,20250808,29.91,39.6752,40.8022,503086.2,141492.9938,4.0819,24.6185
300180.SZ,20250808,8.34,206.8173,133.5499,1468724.1693,1238983.0541,3.1363,4.2851
605339.SH,20250808,18.25,38.4485,50.3712,774330.3742,774330.3742,2.2714,0.5072
601000.SH,20250808,4.07,12.1886,13.2594,2411852.9459,2411852.9459,1.2081,0.443
002262.SZ,20250808,23.07,20.4922,19.2852,2343419.647,2033952.7657,3.0561,1.4211
600138.SH,20250808,9.87,44.5267,45.8722,714430.08,714430.08,1.1484,1.8455
300324.SZ,20250808,4.98,,,860340.1163,851513.7775,2.9949,9.7329
837592.BJ,20250808,49.19,330.6757,297.7261,397430.605,244157.4229,10.7566,3.2444
603843.SH,20250808,2.81,,,196594.1296,196594.1296,5.1414,3.3293
300850.SZ,20250808,36.4,212.0731,48.2043,1386484.3975,974075.5242,2.4919,4.5676
300082.SZ,20250808,7.5,,,510073.65,508655.8035,1.856,0.937
002708.SZ,20250808,11.17,123.0835,119.3618,627863.4291,574132.5513,3.8068,3.3141
600733.SH,20250808,9.01,,,5021726.3553,4401472.3258,11.0277,3.3233
001269.SZ,20250808,27.78,,,534518.6886,233092.1987,5.585,8.9562
000789.SZ,20250808,6.23,377.2593,85.8386,496784.8195,496784.8195,0.7661,2.2989
600435.SH,20250808,17.4,445.1586,285.5475,2628099.3373,2628099.3373,9.5168,5.5203
002184.SZ,20250808,13.84,,,487041.1841,332674.1615,4.2849,4.9836
601988.SH,20250808,5.67,7.6814,7.7342,182694437.4985,119504046.9177,0.7121,0.1102
831834.BJ,20250808,13.95,49.2385,45.3961,167400.007,87601.0324,6.095,13.8412
600236.SH,20250808,6.46,22.2998,21.245,5092016.0601,5092016.0601,3.1883,0.1643
688667.SH,20250808,63.0,206.2879,99.5493,328951.5453,328951.5453,1.983,1.5906
832978.BJ,20250808,22.89,29.7673,27.4221,410329.5003,229539.6565,6.2407,2.7078
002745.SZ,20250808,8.54,33.9091,37.8194,1267478.1047,909233.3288,0.976,1.2347
603871.SH,20250808,11.67,12.5074,12.9683,1596466.1039,1596466.1039,2.9228,0.6835
300363.SZ,20250808,22.24,,,1213113.0925,1113001.9498,2.3268,3.9038
600620.SH,20250808,6.26,134.0066,77.7754,429859.8727,429859.8727,2.9331,1.0889
600056.SH,20250808,10.86,30.3384,29.2051,1624525.4063,1623951.7051,1.3698,0.8661
002431.SZ,20250808,2.32,,,420573.3735,420573.3735,2.8093,1.3857
301246.SZ,20250808,15.66,121.7157,214.8769,626410.6488,252042.3756,1.4416,3.3992
603699.SH,20250808,33.62,22.3606,19.8109,2583944.6483,2537267.4203,6.2728,0.5101
002293.SZ,20250808,8.52,16.418,15.571,710646.7938,704270.0748,1.7902,0.3506
600098.SH,20250808,6.63,13.4235,13.3858,2324681.4535,2319671.2261,0.9013,1.4372
688693.SH,20250808,38.11,,,280810.5281,144754.5926,3.1737,8.0532
300654.SZ,20250808,11.49,97.9769,102.3013,420677.4549,405192.8783,5.0492,8.5401
300288.SZ,20250808,16.06,,,542733.8916,412050.4419,5.0194,6.7476
002437.SZ,20250808,3.55,34.2523,33.1184,797255.3527,745987.093,4.1258,7.5877
002783.SZ,20250808,10.34,34.8506,32.8108,516335.807,456133.9198,2.0531,10.6515
002732.SZ,20250808,17.39,26.6215,28.705,273631.65,272268.5714,1.8744,2.1878
002752.SZ,20250808,5.8,13.3856,14.3613,566612.7114,566525.7114,1.6614,0.9249
603997.SH,20250808,11.91,,,1510202.8137,1510202.8137,3.1171,0.549
301526.SZ,20250808,4.95,,,1866584.6338,695174.4969,2.3308,6.5571
000998.SZ,20250808,10.05,129.695,423.2672,1476795.3013,1321625.7987,2.404,0.945
300135.SZ,20250808,4.51,186.3677,196.7253,415641.6,415641.6,4.3358,7.2815
600410.SH,20250808,12.91,586.8395,41.5619,1415574.6358,1415574.6358,3.1164,33.3676
600654.SH,20250808,3.33,478.2537,1086.0432,957910.3175,771065.4114,5.7357,5.9501
601566.SH,20250808,9.25,30.1659,20.4618,531539.3638,531539.3638,1.3403,0.9635
688023.SH,20250808,56.65,,,578201.3124,578201.3124,2.3833,4.4744
002246.SZ,20250808,17.82,,793.9058,978380.0029,978380.0029,3.4468,4.9075
000952.SZ,20250808,7.08,,,245499.24,243549.1928,2.4127,2.5375
603215.SH,20250808,18.31,24.659,23.8281,344132.6983,342815.1638,3.0422,1.8501
301130.SZ,20250808,34.68,65.8782,76.8488,265283.5676,203313.6987,2.9676,6.6282
837344.BJ,20250808,30.31,166.5126,461.8592,369206.11,344202.7727,6.0668,2.7498
002832.SZ,20250808,16.04,11.7257,12.2049,915414.1627,624626.9275,1.7854,1.3689
605499.SH,20250808,297.88,46.563,39.0095,15490147.244,15490147.244,17.7322,0.2575
600630.SH,20250808,8.85,94.02,95.3853,376002.5133,376002.5133,4.9657,2.9166
688646.SH,20250808,28.58,111.8033,154.8574,271974.7337,168579.0957,1.7622,2.3426
600807.SH,20250808,3.28,,,290160.1918,258142.0562,42.6806,4.4427
601328.SH,20250808,7.75,7.3175,7.2876,68481932.7728,30419419.6116,0.6246,0.3194
600559.SH,20250808,16.77,19.4897,19.096,1534031.4636,1525247.3376,3.0926,0.813
300420.SZ,20250808,4.08,,,455484.4929,455449.1193,1.9731,5.8779
300639.SZ,20250808,6.73,,,435094.9536,427465.6217,1.0821,3.0254
688382.SH,20250808,39.8,,,2301744.8191,1662098.339,13.0024,4.8601
301258.SZ,20250808,37.66,210.4267,99.9037,345229.22,127561.952,1.8151,20.9399
688100.SH,20250808,34.42,26.8346,25.4897,1692380.3724,1692380.3724,5.1014,0.3915
600596.SH,20250808,10.05,263.8448,,1356345.0342,1356345.0342,1.099,1.7924
300961.SZ,20250808,18.87,,,334527.36,286618.6623,4.3574,7.6533
603296.SH,20250808,79.31,27.5302,25.4721,8055949.574,4532018.6979,3.5834,0.9905
600519.SH,20250808,1420.97,20.7011,20.0541,178501938.7866,178501938.7866,7.98,0.1485
300296.SZ,20250808,6.23,,,1689561.8093,1417030.3696,2.1525,3.1162
601567.SH,20250808,23.61,14.6837,13.9136,3317798.0832,3317699.3934,2.9244,2.6985
605336.SH,20250808,16.13,49.0616,80.4387,295844.2819,295844.2819,1.5868,1.0131
002445.SZ,20250808,2.44,100.9884,46.1783,579892.2376,577396.9574,2.6352,1.2022
002397.SZ,20250808,3.66,110.0099,104.8589,273688.0081,224225.3202,2.2933,1.7918
688496.SH,20250808,9.4,,,423000.0,223668.864,4.1877,1.8373
300083.SZ,20250808,8.82,61.8831,53.1002,1468408.8035,1316857.0587,2.8529,3.4502
300854.SZ,20250808,17.24,131.7436,278.1349,172518.525,140231.6685,1.7531,3.2497
600560.SH,20250808,17.89,76.053,82.9232,400101.7995,400101.7995,4.2066,2.4195
301180.SZ,20250808,15.99,,,639615.99,262456.6652,4.8881,2.3707
000903.SZ,20250808,3.01,,,582423.3844,577998.756,3.6611,2.3213
301235.SZ,20250808,32.4,52.2602,36.2706,349149.758,235646.914,1.9666,14.123
002547.SZ,20250808,4.57,,,515522.1258,504896.8749,2463.8574,5.4436
837174.BJ,20250808,17.41,381.4189,258.2779,141601.3345,141601.3345,2.9541,1.1897
688289.SH,20250808,21.78,45.7883,44.0753,1261907.0771,1261907.0771,1.7567,1.7319
300823.SZ,20250808,16.64,48.6422,71.1025,217955.2577,141089.6049,2.3734,5.6898
600586.SH,20250808,5.05,118.3532,,715755.5385,715755.5385,1.2529,1.038
301592.SZ,20250808,163.49,117.4516,138.5625,1144430.0,286107.5,12.9751,10.1821
300545.SZ,20250808,32.77,24.9669,25.2721,606708.1745,390871.2206,2.9854,5.4144
873593.BJ,20250808,38.24,187.9023,158.1366,727188.635,617997.6992,10.5403,3.5996
603980.SH,20250808,6.02,23.9234,94.834,407453.6827,407453.6827,1.0588,6.5068
002342.SZ,20250808,7.51,,,720960.0,716972.19,2.9634,19.161
000830.SZ,20250808,12.24,11.5248,12.4783,2338051.08,2330659.9719,1.2681,1.4165
003030.SZ,20250808,19.86,,,247813.08,160835.6639,2.5315,1.5208
000156.SZ,20250808,8.24,28.5921,28.0025,1526816.3322,1400697.7226,1.005,0.5991
688657.SH,20250808,49.06,51.0187,50.3493,321413.0969,198150.3915,2.3471,3.2418
300098.SZ,20250808,5.1,,,886268.9603,786289.2498,3.3469,2.4144
002181.SZ,20250808,7.22,279.4798,104.8591,838284.0016,819123.5707,1.9686,5.5263
000927.SZ,20250808,2.73,35.9788,34.7498,1651746.544,1651745.7086,1.7701,0.9354
603657.SH,20250808,29.97,283.0438,190.4773,405164.5799,405164.5799,4.3722,1.7367
603612.SH,20250808,23.93,43.7558,21.3115,1191963.9704,1191963.9704,2.247,5.3976
603779.SH,20250808,7.66,247.891,4991.479,254375.3896,254375.3896,4.5374,1.5871
300576.SZ,20250808,36.95,110.6415,112.1327,1353728.1785,859656.9328,8.3555,3.2337
600697.SH,20250808,12.66,,,201405.503,196706.035,0.8834,2.2341
300179.SZ,20250808,10.61,43.8362,41.4926,515549.2686,398553.8119,4.4234,3.5222
301207.SZ,20250808,18.4,53.8106,55.3768,1105890.6,260633.2179,1.8653,2.6646
002629.SZ,20250808,7.7,227.4455,169.7722,328095.46,274081.8334,60.9451,7.5156
688557.SH,20250808,36.48,33.271,29.9365,372854.711,372854.711,3.2805,2.2457
002545.SZ,20250808,9.92,21.8712,20.4884,1234109.5863,1121122.3983,1.4067,1.0174
688629.SH,20250808,54.68,,6804.5773,2520708.7999,993989.701,16.8841,6.4047
002992.SZ,20250808,62.15,,,1124098.5665,982215.5049,15.9824,0.9784
000422.SZ,20250808,13.19,22.0025,26.1172,1435760.7976,1395242.3997,1.9877,1.5658
300466.SZ,20250808,10.58,,,566590.6427,444345.4599,7.879,3.0015
600173.SH,20250808,6.44,110.4,170.0501,451126.0211,451068.0611,1.1911,1.267
688484.SH,20250808,43.99,61.0186,69.3984,1872667.1055,1289854.7426,4.7712,3.4238
300892.SZ,20250808,32.78,469.0621,188.5387,327800.0,211635.875,3.1398,3.3526
603321.SH,20250808,9.05,23.4956,48.2858,315889.7694,273776.075,2.2445,3.9971
600303.SH,20250808,3.65,,,249515.537,246595.537,1.9648,1.9371
300422.SZ,20250808,5.36,,,286159.8885,276865.6287,2.1938,2.0727
300127.SZ,20250808,30.72,67.4458,67.7329,992705.6179,709067.1821,7.2126,9.6481
002653.SZ,20250808,59.46,168.389,190.1976,6659032.2496,3183841.4913,16.7956,0.7622
600169.SH,20250808,2.44,41.883,42.7134,816693.1735,813286.526,1.5516,1.348
002692.SZ,20250808,5.06,51.7539,48.2236,363381.876,363239.6774,3.0751,1.3107
000688.SZ,20250808,14.11,,32.0335,1587935.1966,1587929.1011,4.5557,0.914
688066.SH,20250808,22.39,,,585000.1143,585000.1143,7.1697,7.0217
688628.SH,20250808,36.08,21.9826,21.9231,403168.3399,402847.0836,3.401,0.9658
603696.SH,20250808,10.89,66.8169,67.656,256132.8,256132.8,4.5429,2.174
300429.SZ,20250808,13.85,,,742778.8005,552125.3291,4.2656,4.9367
301556.SZ,20250808,112.31,77.5762,77.2674,957779.68,217370.1986,10.641,13.4499
000425.SZ,20250808,9.0,17.701,16.5335,10578344.2317,7287154.9011,1.7934,2.8492
600325.SH,20250808,4.8,13.8865,16.6625,1321033.0157,1321033.0157,0.6623,0.5469
605376.SH,20250808,42.0,125.6026,91.741,1098720.0,1098720.0,7.1182,1.671
600996.SH,20250808,8.5,,,1059779.8759,1059779.8759,3.6702,2.3059
600132.SH,20250808,55.18,23.9599,23.5221,2670553.0706,2670553.0706,21.8583,0.5237
002096.SZ,20250808,14.13,24.5814,23.577,1752742.808,990433.5371,2.3844,2.5842
600845.SH,20250808,24.44,31.1104,33.2385,7048016.629,5214861.8333,5.9749,0.8014
000153.SZ,20250808,7.07,20.4306,21.6402,328595.0215,320231.2115,1.6287,4.3558
002086.SZ,20250808,2.85,,,558299.7525,450666.5205,3.9612,2.8619
300020.SZ,20250808,3.91,,,310719.0878,299756.0773,0.9864,1.7157
605567.SH,20250808,11.32,277.2743,89.4577,226400.0,226400.0,2.1178,2.1988
000506.SZ,20250808,10.45,,,970823.5602,970461.1542,18.358,2.168
603527.SH,20250808,11.29,28.1133,19.8108,357860.4848,357860.4848,1.7612,2.6855
688655.SH,20250808,26.56,,,354283.84,354283.84,5.2318,3.5756
600988.SH,20250808,25.9,27.8975,24.0423,4922064.951,4309530.469,4.6474,5.7904
002548.SZ,20250808,4.11,109.721,58.6328,330893.4934,330637.7832,2.2223,5.1126
301131.SZ,20250808,50.49,62.7125,60.5902,241303.661,155506.726,2.8962,9.4906
000605.SZ,20250808,7.38,161.7419,159.5233,260262.0468,260262.0468,1.2188,1.8313
000913.SZ,20250808,16.69,12.9875,14.0923,878913.759,773152.567,1.8817,1.9142
601233.SH,20250808,12.34,24.69,24.0677,2967498.2399,2956538.2468,0.8038,0.6397
870357.BJ,20250808,24.71,40.9976,36.1614,197877.68,109995.5766,5.6612,4.0988
000967.SZ,20250808,6.91,42.6153,41.9475,2188357.8327,2187316.012,1.2999,0.7171
600062.SH,20250808,20.17,12.8718,12.1934,2095173.8957,2082816.37,1.989,1.3648
300584.SZ,20250808,48.59,144.9802,139.1697,583080.0,398997.3729,5.6833,25.5461
003040.SZ,20250808,26.21,560.7236,579.3312,1208637.3826,1197404.5262,8.2608,21.1425
688032.SH,20250808,107.61,38.7881,50.0888,1335155.4177,1335155.4177,2.2494,1.1222
605128.SH,20250808,38.34,59.0676,52.8603,809505.7988,809505.7988,3.9819,4.3336
000983.SZ,20250808,7.3,13.3341,14.5983,4144283.7731,3387355.8762,1.1521,1.0304
688338.SH,20250808,27.73,26.0473,27.8454,294332.8752,294332.8752,1.8131,1.8678
002638.SZ,20250808,2.29,,,328980.1059,308476.1123,1.4742,1.2823
301195.SZ,20250808,39.2,25.7297,25.0625,517713.7728,343832.3218,2.2144,4.5826
002081.SZ,20250808,3.67,17.919,17.567,974503.7939,970271.6372,0.7188,0.6406
300423.SZ,20250808,6.99,,,347760.3917,232991.2567,2.6184,1.9099
603102.SH,20250808,43.48,19.9751,19.9243,278272.0,155938.6503,1.7488,4.0726
300359.SZ,20250808,6.23,,,394566.7219,394546.9572,6.8561,2.22
002452.SZ,20250808,7.43,18.2824,18.016,460906.7392,383317.259,1.919,1.8604
688088.SH,20250808,48.19,109.4169,100.593,1933240.1576,1933240.1576,7.2504,2.8818
002853.SZ,20250808,13.02,,,238156.5643,167573.6691,2.6901,2.4883
002044.SZ,20250808,5.22,72.3943,69.6122,2043240.5478,2021418.2318,2.698,2.9573
000151.SZ,20250808,12.86,,,433858.7562,396004.0178,12.7713,1.3768
600119.SH,20250808,9.05,,,330569.6849,330569.6849,24.0745,2.6644
301321.SZ,20250808,15.88,,,296058.78,234334.9684,2.9385,1.5955
688002.SH,20250808,68.5,55.4103,53.7796,3152627.149,3130193.399,5.8356,0.8357
000860.SZ,20250808,15.8,50.698,186.1964,1171991.8426,1171991.8426,1.6312,0.7291
300257.SZ,20250808,13.96,43.2905,42.4305,1387114.4851,1332561.1755,2.144,1.2072
301628.SZ,20250808,87.7,58.6823,58.5099,661045.766,165261.88,6.1428,7.9396
600517.SH,20250808,5.4,19.6154,17.5229,3087955.3018,3087955.3018,1.4171,0.2748
000572.SZ,20250808,4.66,,,766400.5745,765289.9292,4.4394,3.0508
001256.SZ,20250808,23.88,37.7627,36.4068,340558.7885,91876.5806,2.9689,24.9473
300493.SZ,20250808,20.15,283.9827,279.8453,1032838.7197,1009500.9897,9.3081,4.3111
002127.SZ,20250808,3.6,,,883753.3451,713253.6155,2.1449,2.9301
603333.SH,20250808,8.37,318.3147,283.259,520218.5895,520218.5895,2.5059,3.4738
600821.SH,20250808,5.6,13.9335,15.8633,1118467.5337,1118467.5337,1.2125,1.08
600653.SH,20250808,1.92,96.8179,69.3657,373705.0209,373705.0209,4.6197,1.2115
002344.SZ,20250808,4.48,64.6795,64.2314,574612.3981,574089.6412,0.6801,0.9779
301162.SZ,20250808,51.35,72.7459,69.5739,680817.4227,437633.189,4.5452,1.7495
836077.BJ,20250808,14.02,87.773,84.6429,823929.9074,444373.4574,3.3332,1.0103
300283.SZ,20250808,7.07,,,333827.568,242087.446,3.4965,8.5842
688156.SH,20250808,21.04,,,211902.5863,211902.5863,2.5359,2.2492
002105.SZ,20250808,7.85,,,288927.1,286110.5004,3.309,4.6963
601728.SH,20250808,7.38,20.4568,20.2926,67532268.3599,57290739.7799,1.4913,0.1615
002461.SZ,20250808,10.52,28.7363,27.5113,2328421.561,2328421.561,2.2626,0.6521
300501.SZ,20250808,16.42,42.6048,46.1656,317789.2614,205580.5149,2.0483,2.9212
002253.SZ,20250808,10.35,,,233523.0083,215031.8381,2.0919,2.4507
002360.SZ,20250808,5.43,,,218163.4167,177708.1052,1.0815,3.2093
300949.SZ,20250808,41.16,,,248311.2828,141183.1753,3.6364,2.7311
301046.SZ,20250808,21.21,61.4792,66.8443,323019.4533,240019.9511,4.1245,1.4092
603988.SH,20250808,23.65,,452.3947,556248.0,556248.0,8.7358,0.7231
688578.SH,20250808,94.51,29.7441,27.7193,4252950.0,4252950.0,7.7933,0.5462
001391.SZ,20250808,6.74,42.1285,36.1866,8228785.9457,578807.7852,3.3128,2.089
300998.SZ,20250808,24.6,,1161.1693,337436.3058,264894.2268,2.6211,3.5362
001218.SZ,20250808,19.43,23.1802,24.2566,252936.3592,180518.6313,1.1642,1.586
603619.SH,20250808,19.1,12.1664,11.2705,883066.4605,883066.4605,2.1466,1.4927
002439.SZ,20250808,16.3,,,1974582.3342,1182308.9857,1.7419,3.7632
603496.SH,20250808,28.1,335.1282,,899787.9728,899787.9728,6.6836,5.7481
300177.SZ,20250808,11.15,,3389.6547,829748.5086,676028.1249,5.4276,4.4284
603966.SH,20250808,11.19,26.7228,25.2788,446146.1236,445051.0702,2.4527,7.3195
002739.SZ,20250808,11.49,,,2426433.7355,2396107.8591,3.1492,1.1042
300572.SZ,20250808,26.97,,,617582.826,495159.925,3.4532,16.7403
002125.SZ,20250808,13.05,26.0779,26.1805,821473.6355,821473.6355,2.7904,2.4039
003017.SZ,20250808,31.16,41.0602,34.3626,261744.0,215901.3706,2.4816,6.7681
600748.SH,20250808,3.84,,,708312.1505,708312.1505,0.6456,2.9382
000965.SZ,20250808,4.21,277.3735,44.4088,467238.8068,467238.8068,0.845,3.1456
603275.SH,20250808,54.75,37.9097,38.5734,814525.8842,229634.9849,2.8836,6.8472
300838.SZ,20250808,15.78,118.7578,121.035,217729.284,160569.1928,2.2197,2.0755
